date,stadium,latitude,longitude,temperature_2m_mean,precipitation_sum,windspeed_10m_max
2020-12-02,Allianz Stadium,45.1096,7.6412,1.7,13.6,10.1
2020-12-02,Puskás Aréna,47.5013,19.0626,-2.3,0.0,11.7
2020-12-02,Başakşehir Fatih Terim,41.0924,28.8017,5.7,0.0,15.1
2020-12-02,Old Trafford,53.4631,-2.2913,6.4,2.2,16.6
2020-12-01,RZD Arena,55.7665,37.683,-1.1,1.0,20.4
2020-12-01,Riyadh Air Metropolitano,40.4361,-3.5995,7.9,0.0,14.4
2020-12-01,NSK Olimpiyskyi,50.4338,30.5218,-0.4,1.4,16.7
2020-12-01,Stadion im Borussia-Park,51.1746,6.385,6.2,9.9,21.2
2020-12-01,Estádio do Dragão,41.1614,-8.5835,13.4,0.0,21.3
2020-12-01,Orange Vélodrome,43.2697,5.3955,7.2,0.0,38.7
2020-12-09,Red Bull Arena Salzburg,47.822,13.0323,0.8,1.8,7.8
2020-12-09,Estadio Alfredo Di Stéfano,40.4616,-3.6012,5.1,0.0,15.8
2020-12-09,Giuseppe Meazza,45.4781,9.124,5.4,11.4,15.2
2020-12-09,Etihad Stadium,53.4831,-2.2004,5.7,0.9,16.5
2020-12-09,Stadio Georgios Karaiskakis,37.9368,23.6689,15.4,0.8,27.7
2020-12-09,Johan Cruijff ArenA,52.3143,4.9411,0.9,0.0,18.4
2020-12-09,MCH Arena,56.131,8.992,,,
2020-12-08,Stamford Bridge,51.4816,-0.191,2.5,0.1,9.9
2020-12-08,Roazhon Park,48.1073,-1.712,2.9,0.5,14.1
2020-12-08,Gazprom Arena,59.9727,30.2211,-4.7,0.0,21.6
2020-12-08,Olimpico di Roma,41.9335,12.4544,11.0,31.4,27.0
2020-12-08,Spotify Camp Nou,41.3809,2.1228,8.4,0.2,25.7
2020-12-08,NSK Olimpisky,50.4338,30.5218,-5.6,0.0,23.4
2020-12-09,Parc des Princes,48.8414,2.253,1.9,0.0,13.2
2020-12-08,Red Bull Arena,51.3457,12.3483,3.4,0.1,12.0
2020-12-09,Allianz Arena,48.2188,11.6247,0.6,3.9,15.6
2020-11-03,Estádio do Dragão,41.1614,-8.5835,12.7,0.0,25.6
2021-02-24,Puskás Aréna,47.5013,19.0626,7.5,0.0,10.0
2021-02-23,Olimpico di Roma,41.9335,12.4544,10.5,0.0,13.2
2021-02-23,Arena Națională,44.4387,26.1224,3.5,0.0,10.9
2021-02-16,Puskás Aréna,47.5013,19.0626,-2.0,0.1,11.2
2021-02-17,Estádio do Dragão,41.1614,-8.5835,11.8,4.2,30.8
2021-02-16,Spotify Camp Nou,41.3809,2.1228,11.0,0.2,25.5
2021-02-17,Ramón Sánchez-Pizjuán,37.384,-5.9706,13.4,0.0,8.9
2021-02-24,Gewiss Stadium,45.7008,9.6801,9.3,0.0,6.5
2021-03-16,Puskás Aréna,47.5013,19.0626,5.0,0.1,26.0
2021-03-17,Allianz Arena,48.2188,11.6247,1.4,3.8,17.7
2021-03-17,Stamford Bridge,51.4816,-0.191,6.4,0.9,22.3
2021-03-10,Puskás Aréna,47.5013,19.0626,1.4,0.0,12.1
2021-03-09,Allianz Stadium,45.1096,7.6412,6.6,2.3,8.4
2021-03-10,Parc des Princes,48.8414,2.253,5.3,1.4,28.5
2021-03-09,SIGNAL IDUNA PARK,51.4926,7.4519,3.4,6.1,18.8
2021-03-16,Estadio Alfredo Di Stéfano,40.4616,-3.6012,11.5,0.0,21.8
2021-04-06,Etihad Stadium,53.4831,-2.2004,2.1,0.3,27.5
2021-04-07,Ramón Sánchez-Pizjuán,37.384,-5.9706,19.4,0.0,18.6
2021-04-07,Allianz Arena,48.2188,11.6247,-0.0,3.2,34.2
2021-04-06,Estadio Alfredo Di Stéfano,40.4616,-3.6012,14.1,0.0,18.1
2021-04-14,SIGNAL IDUNA PARK,51.4926,7.4519,3.3,1.0,17.6
2021-04-13,Ramón Sánchez-Pizjuán,37.384,-5.9706,19.5,0.0,15.4
2021-04-13,Parc des Princes,48.8414,2.253,5.3,0.0,15.0
2021-04-14,Anfield,53.4308,-2.9608,6.1,0.5,11.2
2021-04-27,Estadio Alfredo Di Stéfano,40.4616,-3.6012,13.7,5.4,10.7
2021-04-28,Parc des Princes,48.8414,2.253,11.8,0.7,19.3
2021-05-04,Etihad Stadium,53.4831,-2.2004,6.8,5.4,33.1
2021-05-05,Stamford Bridge,51.4816,-0.191,6.8,3.0,24.3
2021-05-29,Estádio do Dragão,41.1614,-8.5835,16.1,0.0,22.8
2021-09-14,NSK Olimpisky,50.4338,30.5218,17.2,0.0,16.3
2021-09-14,Stadion Wankdorf,46.9633,7.4647,17.4,0.0,6.2
2021-09-14,La Cerámica,39.9444,-0.1036,24.0,0.1,11.1
2021-09-14,Ramón Sánchez-Pizjuán,37.384,-5.9706,22.4,27.8,35.9
2021-09-14,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,18.1,1.5,13.8
2021-09-14,Stamford Bridge,51.4816,-0.191,16.6,14.7,14.8
2021-09-14,Eleda Stadion,55.5927,12.9895,15.6,0.1,13.3
2021-09-15,Etihad Stadium,53.4831,-2.2004,14.3,0.0,10.5
2021-09-15,Jan Breydelstadion,51.1872,3.1964,17.2,0.4,18.4
2021-09-15,Riyadh Air Metropolitano,40.4361,-3.5995,18.2,1.8,10.2
2021-09-15,Anfield,53.4308,-2.9608,13.9,0.0,10.7
2021-09-15,Tüpraş Stadyumu,40.7699,29.9408,20.7,5.1,10.5
2021-09-15,Estádio José Alvalade,38.7612,-9.1605,19.6,3.1,13.6
2021-09-15,Sheriff Main Arena,46.849,29.635,19.9,0.0,8.8
2021-09-15,Giuseppe Meazza,45.4781,9.124,22.5,0.4,10.8
2021-09-28,Parc des Princes,48.8414,2.253,13.7,0.0,13.7
2021-09-28,Red Bull Arena,51.3457,12.3483,14.9,2.8,12.8
2021-09-28,Giuseppe Meazza,45.4781,9.124,19.1,0.0,8.0
2021-09-28,Estádio do Dragão,41.1614,-8.5835,16.5,0.0,25.2
2021-09-28,Johan Cruijff ArenA,52.3143,4.9411,14.0,0.1,18.7
2021-09-28,SIGNAL IDUNA PARK,51.4926,7.4519,13.5,0.0,12.0
2021-09-28,NSK Olimpiyskyi,50.4338,30.5218,9.6,0.3,14.0
2021-09-28,Santiago Bernabéu,40.4531,-3.6883,17.4,0.0,12.7
2021-09-29,Allianz Arena,48.2188,11.6247,14.7,3.5,19.0
2021-09-29,Estádio da Luz,38.7527,-9.1846,18.8,0.0,25.6
2021-09-29,Gewiss Stadium,45.7008,9.6801,18.4,6.2,20.9
2021-09-29,Old Trafford,53.4631,-2.2913,10.0,3.9,25.5
2021-09-29,Red Bull Arena Salzburg,47.822,13.0323,13.4,7.5,12.0
2021-09-29,Volkswagen Arena,52.4323,10.8035,12.6,3.3,23.8
2021-09-29,Gazprom Arena,59.9727,30.2211,8.6,0.1,10.1
2021-09-29,Allianz Stadium,45.1096,7.6412,18.7,0.4,7.9
2021-10-19,Jan Breydelstadion,51.1872,3.1964,17.4,1.7,29.4
2021-10-19,Parc des Princes,48.8414,2.253,17.6,2.4,18.8
2021-10-19,Riyadh Air Metropolitano,40.4361,-3.5995,17.3,0.0,8.5
2021-10-19,Estádio do Dragão,41.1614,-8.5835,19.0,0.0,15.5
2021-10-19,Tüpraş Stadyumu,40.7699,29.9408,13.8,0.4,14.3
2021-10-19,Johan Cruijff ArenA,52.3143,4.9411,15.9,2.4,31.1
2021-10-19,NSK Olimpiyskyi,50.4338,30.5218,5.7,0.0,18.1
2021-10-19,Giuseppe Meazza,45.4781,9.124,12.4,0.0,8.7
2021-10-20,Spotify Camp Nou,41.3809,2.1228,19.4,1.5,21.4
2021-10-20,Estádio da Luz,38.7527,-9.1846,19.7,0.0,14.8
2021-10-20,Stadion Wankdorf,46.9633,7.4647,11.1,0.0,21.6
2021-10-20,Old Trafford,53.4631,-2.2913,11.7,2.6,28.6
2021-10-20,Red Bull Arena Salzburg,47.822,13.0323,12.1,0.0,8.4
2021-10-20,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,16.7,7.6,31.6
2021-10-20,Stamford Bridge,51.4816,-0.191,15.3,34.0,33.9
2021-10-20,Gazprom Arena,59.9727,30.2211,2.0,19.0,29.7
2021-11-02,NSK Olimpisky,50.4338,30.5218,6.9,3.2,12.2
2021-11-02,Allianz Arena,48.2188,11.6247,6.9,2.9,19.8
2021-11-02,La Cerámica,39.9444,-0.1036,15.2,0.0,16.5
2021-11-02,Gewiss Stadium,45.7008,9.6801,8.5,0.0,12.3
2021-11-02,Volkswagen Arena,52.4323,10.8035,8.1,0.0,10.4
2021-11-02,Ramón Sánchez-Pizjuán,37.384,-5.9706,17.5,0.0,14.8
2021-11-02,Eleda Stadion,55.5927,12.9895,9.7,2.0,16.7
2021-11-02,Allianz Stadium,45.1096,7.6412,8.1,0.0,8.0
2021-11-03,Etihad Stadium,53.4831,-2.2004,5.5,0.5,14.2
2021-11-03,Red Bull Arena,51.3457,12.3483,7.4,0.0,12.2
2021-11-03,Giuseppe Meazza,45.4781,9.124,10.2,30.6,21.7
2021-11-03,Anfield,53.4308,-2.9608,6.9,0.1,19.8
2021-11-03,Estádio José Alvalade,38.7612,-9.1605,13.5,0.2,20.3
2021-11-03,SIGNAL IDUNA PARK,51.4926,7.4519,6.2,4.9,10.5
2021-11-03,Santiago Bernabéu,40.4531,-3.6883,8.7,3.3,23.6
2021-11-03,Sheriff Main Arena,46.849,29.635,12.4,1.1,11.4
2021-11-23,NSK Olimpisky,50.4338,30.5218,0.5,2.6,12.9
2021-11-23,Spotify Camp Nou,41.3809,2.1228,11.3,30.0,26.3
2021-11-23,La Cerámica,39.9444,-0.1036,11.2,24.6,17.9
2021-11-23,Stadion Wankdorf,46.9633,7.4647,2.7,0.0,20.2
2021-11-23,Ramón Sánchez-Pizjuán,37.384,-5.9706,9.4,0.6,19.2
2021-11-23,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,2.6,0.0,9.1
2021-11-23,Eleda Stadion,55.5927,12.9895,7.3,0.1,25.8
2021-11-23,Stamford Bridge,51.4816,-0.191,4.2,0.0,10.5
2021-11-24,Etihad Stadium,53.4831,-2.2004,7.0,0.1,12.4
2021-11-24,Jan Breydelstadion,51.1872,3.1964,5.7,0.1,10.6
2021-11-24,Riyadh Air Metropolitano,40.4361,-3.5995,4.0,0.3,17.8
2021-11-24,Anfield,53.4308,-2.9608,8.0,2.3,18.5
2021-11-24,Tüpraş Stadyumu,40.7699,29.9408,10.6,5.8,18.9
2021-11-24,Estádio José Alvalade,38.7612,-9.1605,11.5,0.0,23.7
2021-11-24,Giuseppe Meazza,45.4781,9.124,5.9,0.0,10.0
2021-11-24,Sheriff Main Arena,46.849,29.635,2.7,0.0,12.7
2021-12-07,Parc des Princes,48.8414,2.253,5.4,2.3,31.0
2021-12-07,Red Bull Arena,51.3457,12.3483,1.1,0.0,13.8
2021-12-07,Estádio do Dragão,41.1614,-8.5835,13.4,18.5,34.3
2021-12-07,Giuseppe Meazza,45.4781,9.124,1.5,0.7,12.2
2021-12-07,SIGNAL IDUNA PARK,51.4926,7.4519,2.9,3.7,29.1
2021-12-07,Johan Cruijff ArenA,52.3143,4.9411,3.6,6.4,35.0
2021-12-07,Santiago Bernabéu,40.4531,-3.6883,7.1,0.7,27.2
2021-12-07,NSK Olimpiyskyi,50.4338,30.5218,0.5,4.1,20.2
2021-12-08,Estádio da Luz,38.7527,-9.1846,12.6,0.0,28.5
2021-12-08,Allianz Arena,48.2188,11.6247,-0.7,2.5,15.1
2021-12-08,Old Trafford,53.4631,-2.2913,5.2,15.1,36.7
2021-12-09,Gewiss Stadium,45.7008,9.6801,0.1,2.5,8.0
2021-12-08,Red Bull Arena Salzburg,47.822,13.0323,-2.3,0.0,7.8
2021-12-08,Volkswagen Arena,52.4323,10.8035,1.9,2.8,24.4
2021-12-08,Allianz Stadium,45.1096,7.6412,-0.3,14.3,9.3
2021-12-08,Gazprom Arena,59.9727,30.2211,-11.9,0.0,13.8
2021-09-14,Spotify Camp Nou,41.3809,2.1228,24.2,1.2,13.1
2022-02-16,Red Bull Arena Salzburg,47.822,13.0323,3.4,0.5,9.0
2022-02-15,Estádio José Alvalade,38.7612,-9.1605,10.9,0.0,16.1
2022-02-23,Estádio da Luz,38.7527,-9.1846,14.6,0.0,13.3
2022-02-22,Stamford Bridge,51.4816,-0.191,8.4,0.5,38.3
2022-02-23,Riyadh Air Metropolitano,40.4361,-3.5995,9.9,0.0,12.8
2022-02-22,La Cerámica,39.9444,-0.1036,12.2,0.0,12.8
2022-02-16,Giuseppe Meazza,45.4781,9.124,3.0,0.0,8.4
2022-02-15,Parc des Princes,48.8414,2.253,6.8,1.3,27.9
2022-03-08,Allianz Arena,48.2188,11.6247,-0.0,0.0,19.6
2022-03-09,Etihad Stadium,53.4831,-2.2004,9.2,0.0,32.1
2022-03-15,Johan Cruijff ArenA,52.3143,4.9411,8.5,0.0,11.4
2022-03-16,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,10.7,0.1,20.7
2022-03-15,Old Trafford,53.4631,-2.2913,7.1,0.0,18.9
2022-03-16,Allianz Stadium,45.1096,7.6412,9.5,0.0,9.4
2022-03-08,Anfield,53.4308,-2.9608,5.4,0.0,35.7
2022-03-09,Santiago Bernabéu,40.4531,-3.6883,7.8,0.3,11.3
2022-04-06,Stamford Bridge,51.4816,-0.191,10.5,2.4,35.4
2022-04-05,Etihad Stadium,53.4831,-2.2004,10.1,4.0,33.5
2022-04-06,La Cerámica,39.9444,-0.1036,11.8,1.4,21.8
2022-04-05,Estádio da Luz,38.7527,-9.1846,10.5,0.7,25.1
2022-04-12,Santiago Bernabéu,40.4531,-3.6883,11.0,5.0,20.1
2022-04-13,Riyadh Air Metropolitano,40.4361,-3.5995,12.2,0.1,15.7
2022-04-12,Allianz Arena,48.2188,11.6247,8.9,0.0,12.0
2022-04-13,Anfield,53.4308,-2.9608,10.4,0.2,17.9
2022-04-26,Etihad Stadium,53.4831,-2.2004,9.5,0.0,17.1
2022-04-27,Anfield,53.4308,-2.9608,8.9,0.0,14.8
2022-05-04,Santiago Bernabéu,40.4531,-3.6883,14.2,0.1,19.4
2022-05-03,La Cerámica,39.9444,-0.1036,15.2,6.7,24.4
2022-05-28,Stade de France,48.9244,2.3601,14.0,0.0,17.4
2022-10-26,Johan Cruijff ArenA,52.3143,4.9411,14.5,0.3,23.2
2022-09-07,Johan Cruijff ArenA,52.3143,4.9411,18.3,9.7,17.1
2022-11-01,Anfield,53.4308,-2.9608,11.2,9.3,32.4
2022-10-04,Anfield,53.4308,-2.9608,15.1,6.1,21.3
2022-10-12,Diego Armando Maradona,40.8278,14.193,18.9,1.2,10.5
2022-09-07,Diego Armando Maradona,40.8278,14.193,24.8,0.0,14.6
2022-10-26,Diego Armando Maradona,40.8278,14.193,17.4,0.0,8.2
2022-11-01,Ibrox Stadium,55.8527,-4.3092,9.7,2.1,26.6
2022-10-12,Ibrox Stadium,55.8527,-4.3092,10.7,6.0,23.6
2022-09-14,Ibrox Stadium,55.8527,-4.3092,12.2,0.2,16.3
2022-10-04,Estádio do Dragão,41.1614,-8.5835,16.0,0.0,12.0
2022-11-01,Estádio do Dragão,41.1614,-8.5835,12.9,0.0,12.4
2022-10-12,Riyadh Air Metropolitano,40.4361,-3.5995,16.6,0.0,8.9
2022-10-12,BayArena,51.0383,7.0022,9.3,0.0,10.5
2022-09-13,BayArena,51.0383,7.0022,19.4,1.8,9.2
2022-11-01,BayArena,51.0383,7.0022,14.9,0.0,19.6
2022-10-26,Jan Breydelstadion,51.1872,3.1964,15.9,0.2,25.0
2022-10-04,Jan Breydelstadion,51.1872,3.1964,12.9,0.1,23.0
2022-09-13,Estádio do Dragão,41.1614,-8.5835,19.0,46.9,34.5
2022-09-07,Riyadh Air Metropolitano,40.4361,-3.5995,21.1,0.2,19.3
2022-10-26,Riyadh Air Metropolitano,40.4361,-3.5995,16.4,0.7,9.1
2022-09-07,Jan Breydelstadion,51.1872,3.1964,18.5,2.1,19.8
2022-11-01,Allianz Arena,48.2188,11.6247,11.6,0.0,14.9
2022-10-26,Spotify Camp Nou,41.3809,2.1228,20.6,0.0,10.6
2022-10-04,Allianz Arena,48.2188,11.6247,8.9,0.0,9.2
2022-10-26,Giuseppe Meazza,45.4781,9.124,17.5,2.2,10.9
2022-11-01,Doosan Aréna,49.7472,13.3875,11.0,0.1,13.0
2022-09-13,Allianz Arena,48.2188,11.6247,16.9,0.1,10.2
2022-10-12,Spotify Camp Nou,41.3809,2.1228,18.5,0.0,14.3
2022-09-07,Spotify Camp Nou,41.3809,2.1228,23.9,0.6,15.9
2022-09-07,Giuseppe Meazza,45.4781,9.124,22.5,15.8,10.1
2022-10-04,Giuseppe Meazza,45.4781,9.124,18.0,0.2,9.7
2022-10-12,Doosan Aréna,49.7472,13.3875,11.3,0.0,9.4
2022-09-13,Doosan Aréna,49.7472,13.3875,15.7,0.1,16.6
2022-10-04,Commerzbank Arena,50.0687,8.6451,10.4,0.0,9.6
2022-09-07,Commerzbank Arena,50.0687,8.6451,21.0,20.6,15.3
2022-10-26,Commerzbank Arena,50.0687,8.6451,14.0,0.1,15.3
2022-10-12,Tottenham Hotspur Stadium,51.6042,-0.0665,11.5,1.0,20.8
2022-10-26,Tottenham Hotspur Stadium,51.6042,-0.0665,15.8,0.4,31.2
2022-09-07,Tottenham Hotspur Stadium,51.6042,-0.0665,17.2,3.0,20.7
2022-11-01,Estádio José Alvalade,38.7612,-9.1605,14.9,0.1,16.9
2022-09-13,Estádio José Alvalade,38.7612,-9.1605,19.4,45.2,27.7
2022-10-12,Estádio José Alvalade,38.7612,-9.1605,19.8,0.0,23.9
2022-09-13,Orange Vélodrome,43.2697,5.3955,23.4,0.0,22.4
2022-11-01,Orange Vélodrome,43.2697,5.3955,18.9,10.4,27.2
2022-10-04,Orange Vélodrome,43.2697,5.3955,18.7,0.0,8.9
2022-11-02,Giuseppe Meazza,45.4781,9.124,13.3,0.1,7.1
2022-10-11,Giuseppe Meazza,45.4781,9.124,15.3,0.0,8.4
2022-09-14,Giuseppe Meazza,45.4781,9.124,22.1,0.7,13.0
2022-10-05,Stamford Bridge,51.4816,-0.191,15.7,0.9,44.4
2022-09-14,Stamford Bridge,51.4816,-0.191,17.0,5.3,13.3
2022-11-02,Stamford Bridge,51.4816,-0.191,12.0,2.5,36.1
2022-09-06,Red Bull Arena Salzburg,47.822,13.0323,18.6,0.0,7.9
2022-10-25,Red Bull Arena Salzburg,47.822,13.0323,11.6,0.0,7.9
2022-10-05,Red Bull Arena Salzburg,47.822,13.0323,10.9,0.0,6.8
2022-10-25,Maksimir,45.8177,16.0122,15.4,4.1,11.9
2022-09-06,Maksimir,45.8177,16.0122,22.3,0.0,8.8
2022-10-11,Maksimir,45.8177,16.0122,14.2,0.0,13.1
2022-10-05,Santiago Bernabéu,40.4531,-3.6883,20.2,0.0,12.0
2022-09-06,Red Bull Arena,51.3457,12.3483,19.4,0.1,14.9
2022-10-05,Red Bull Arena,51.3457,12.3483,14.2,0.0,20.4
2022-10-11,Stadion Miejski im. Marszałka Józefa Piłsudskiego,51.1433,16.9431,11.1,0.0,15.7
2022-11-02,Stadion Miejski im. Marszałka Józefa Piłsudskiego,51.1433,16.9431,11.8,0.0,23.2
2022-09-14,Stadion Miejski im. Marszałka Józefa Piłsudskiego,51.1433,16.9431,16.8,3.1,9.8
2022-09-06,Celtic Park,55.8497,-4.2054,16.2,14.7,16.2
2022-10-11,Celtic Park,55.8497,-4.2054,10.2,2.1,22.2
2022-10-25,Celtic Park,55.8497,-4.2054,11.7,0.3,17.2
2022-09-14,Santiago Bernabéu,40.4531,-3.6883,18.4,1.2,18.5
2022-11-02,Santiago Bernabéu,40.4531,-3.6883,13.2,0.0,7.1
2022-11-02,Etihad Stadium,53.4831,-2.2004,10.0,7.4,38.9
2022-09-14,Etihad Stadium,53.4831,-2.2004,13.1,0.1,16.4
2022-10-05,Etihad Stadium,53.4831,-2.2004,14.1,14.3,34.2
2022-09-06,Ramón Sánchez-Pizjuán,37.384,-5.9706,25.7,0.0,16.9
2022-10-25,Red Bull Arena,51.3457,12.3483,13.8,0.0,22.1
2022-10-05,Ramón Sánchez-Pizjuán,37.384,-5.9706,24.7,0.0,14.1
2022-10-25,Ramón Sánchez-Pizjuán,37.384,-5.9706,20.0,0.1,13.6
2022-09-06,SIGNAL IDUNA PARK,51.4926,7.4519,23.9,0.0,15.7
2022-09-14,Parken,55.7027,12.5783,15.0,0.3,30.3
2022-10-11,Parken,55.7027,12.5783,10.9,0.0,29.1
2022-10-11,SIGNAL IDUNA PARK,51.4926,7.4519,9.2,0.0,8.8
2022-10-25,SIGNAL IDUNA PARK,51.4926,7.4519,13.0,2.7,22.1
2022-11-02,Parken,55.7027,12.5783,11.2,1.7,30.7
2022-09-06,Parc des Princes,48.8414,2.253,20.6,8.2,18.5
2022-09-06,Estádio da Luz,38.7527,-9.1846,21.5,0.0,15.1
2022-09-13,Anfield,53.4308,-2.9608,14.2,0.0,11.8
2022-09-14,Allianz Stadium,45.1096,7.6412,21.2,1.1,7.6
2022-09-14,Sammy Ofer Stadium,32.794,34.9522,26.3,0.0,18.8
2022-10-04,Johan Cruijff ArenA,52.3143,4.9411,13.4,0.0,23.5
2022-10-05,Allianz Stadium,45.1096,7.6412,17.1,0.0,7.6
2022-10-05,Estádio da Luz,38.7527,-9.1846,21.4,0.0,24.9
2022-10-11,Sammy Ofer Stadium,32.794,34.9522,24.3,0.0,20.8
2022-10-11,Parc des Princes,48.8414,2.253,12.4,0.0,15.8
2022-10-25,Parc des Princes,48.8414,2.253,14.9,0.1,18.6
2022-10-25,Estádio da Luz,38.7527,-9.1846,18.3,7.9,26.6
2022-11-02,Allianz Stadium,45.1096,7.6412,11.2,0.0,6.0
2022-11-02,Sammy Ofer Stadium,32.794,34.9522,20.7,1.4,12.7
2023-03-14,Etihad Stadium,53.4831,-2.2004,3.7,8.0,28.5
2023-03-07,Estádio da Luz,38.7527,-9.1846,14.0,1.7,20.4
2023-03-15,Santiago Bernabéu,40.4531,-3.6883,11.4,0.0,10.0
2023-03-08,Tottenham Hotspur Stadium,51.6042,-0.0665,1.2,10.1,21.3
2023-03-15,Diego Armando Maradona,40.8278,14.193,12.3,0.6,21.4
2023-03-07,Stamford Bridge,51.4816,-0.191,3.0,4.1,12.9
2023-03-14,Estádio do Dragão,41.1614,-8.5835,12.4,0.1,11.7
2023-03-08,Allianz Arena,48.2188,11.6247,4.9,6.2,32.0
2023-02-22,Red Bull Arena,51.3457,12.3483,8.9,0.0,15.7
2023-02-15,Jan Breydelstadion,51.1872,3.1964,5.1,0.0,15.6
2023-02-21,Anfield,53.4308,-2.9608,9.5,0.3,17.5
2023-02-14,Giuseppe Meazza,45.4781,9.124,4.6,0.0,10.5
2023-02-21,Commerzbank Arena,50.0687,8.6451,7.2,0.0,8.4
2023-02-15,SIGNAL IDUNA PARK,51.4926,7.4519,6.6,0.0,14.1
2023-02-22,Giuseppe Meazza,45.4781,9.124,10.0,0.2,7.1
2023-02-14,Parc des Princes,48.8414,2.253,3.8,0.0,10.4
2023-04-12,Santiago Bernabéu,40.4531,-3.6883,15.7,0.1,24.7
2023-04-11,Estádio da Luz,38.7527,-9.1846,16.0,0.0,19.8
2023-04-11,Etihad Stadium,53.4831,-2.2004,8.2,4.2,40.1
2023-04-12,Giuseppe Meazza,45.4781,9.124,12.9,4.5,12.7
2023-04-19,Giuseppe Meazza,45.4781,9.124,15.9,0.0,14.6
2023-04-19,Allianz Arena,48.2188,11.6247,7.1,3.8,16.9
2023-04-18,Diego Armando Maradona,40.8278,14.193,12.2,4.2,11.6
2023-04-18,Stamford Bridge,51.4816,-0.191,8.8,0.2,32.2
2023-05-09,Santiago Bernabéu,40.4531,-3.6883,21.9,0.0,22.6
2023-05-10,Giuseppe Meazza,45.4781,9.124,14.2,41.0,26.9
2023-05-16,Giuseppe Meazza,45.4781,9.124,15.1,1.5,12.2
2023-05-17,Etihad Stadium,53.4831,-2.2004,11.8,0.4,12.1
2023-06-10,Atatürk Olimpiyat,41.0766,28.7342,19.1,0.0,12.8
2023-09-20,Allianz Arena,48.2188,11.6247,17.3,0.0,9.8
2023-11-08,Allianz Arena,48.2188,11.6247,6.1,0.2,21.9
2023-12-12,Old Trafford,53.4631,-2.2913,7.7,3.2,17.5
2023-10-24,Old Trafford,53.4631,-2.2913,10.1,1.6,16.6
2023-10-03,Old Trafford,53.4631,-2.2913,12.4,3.1,30.3
2023-10-03,Parken,55.7027,12.5783,15.8,3.6,41.3
2023-11-08,Parken,55.7027,12.5783,8.8,1.8,25.6
2023-12-12,Parken,55.7027,12.5783,1.5,0.0,20.8
2023-10-24,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,18.2,0.0,11.6
2023-11-29,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,14.0,40.3,47.4
2023-09-20,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,20.2,0.0,19.6
2023-10-24,Ramón Sánchez-Pizjuán,37.384,-5.9706,15.4,2.1,18.7
2023-11-29,Ramón Sánchez-Pizjuán,37.384,-5.9706,16.1,5.6,19.2
2023-09-20,Ramón Sánchez-Pizjuán,37.384,-5.9706,22.0,0.0,19.1
2023-11-08,Emirates Stadium,51.5549,-0.1084,9.1,4.0,32.9
2023-09-20,Emirates Stadium,51.5549,-0.1084,17.7,22.7,47.4
2023-11-29,Emirates Stadium,51.5549,-0.1084,0.8,0.0,10.3
2023-10-03,Philips Stadion,51.4416,5.4674,,,
2023-12-12,Philips Stadion,51.4416,5.4674,7.6,3.2,16.0
2023-11-08,Philips Stadion,51.4416,5.4674,9.2,3.6,32.4
2023-12-12,Stade Bollaert-Delelis,50.4327,2.8147,8.7,1.8,20.4
2023-10-03,Stade Bollaert-Delelis,50.4327,2.8147,17.6,1.2,28.2
2023-10-24,Stade Bollaert-Delelis,50.4327,2.8147,11.4,0.9,22.1
2023-10-03,Diego Armando Maradona,40.8278,14.193,21.2,0.0,13.0
2023-12-12,Diego Armando Maradona,40.8278,14.193,16.1,0.8,16.5
2023-11-08,Diego Armando Maradona,40.8278,14.193,15.5,3.7,16.6
2023-11-29,Santiago Bernabéu,40.4531,-3.6883,12.0,0.5,22.6
2023-11-08,Santiago Bernabéu,40.4531,-3.6883,7.2,0.3,15.0
2023-09-20,Santiago Bernabéu,40.4531,-3.6883,17.4,0.0,21.1
2023-09-20,Estádio Municipal de Braga,41.5666,-8.4034,16.5,1.1,24.2
2023-10-24,Estádio Municipal de Braga,41.5666,-8.4034,13.8,33.4,29.6
2023-11-29,Estádio Municipal de Braga,41.5666,-8.4034,14.8,17.3,22.9
2023-10-24,Olympiastadion Berlin,52.5147,13.2395,11.5,7.0,16.7
2023-12-12,Olympiastadion Berlin,52.5147,13.2395,5.5,1.2,22.7
2023-10-03,Olympiastadion Berlin,52.5147,13.2395,18.0,6.6,25.6
2023-11-29,Estádio da Luz,38.7527,-9.1846,16.6,2.6,21.0
2023-09-20,Estádio da Luz,38.7527,-9.1846,18.4,0.0,18.0
2023-10-24,Estádio da Luz,38.7527,-9.1846,16.8,24.2,30.1
2023-10-03,Giuseppe Meazza,45.4781,9.124,20.3,0.0,12.0
2023-10-24,Giuseppe Meazza,45.4781,9.124,14.1,33.0,10.8
2023-12-12,Giuseppe Meazza,45.4781,9.124,4.2,0.6,7.1
2023-12-12,Red Bull Arena Salzburg,47.822,13.0323,3.4,6.8,10.0
2023-11-08,Red Bull Arena Salzburg,47.822,13.0323,5.1,0.0,14.0
2023-10-03,Red Bull Arena Salzburg,47.822,13.0323,17.5,0.8,23.7
